steps	episodes	elapsed	mean	median	stdev	max	min	average_q	average_loss	n_updates
780000	600939	2432.7601149082184	1.8567784418733315	1.3238547841803756	2.0272679285949127	4.475299206640334	-0.12443660561904898	2.125615602562873	0.14084545321598835	730
790000	607856	2464.1119487285614	2.0242183291603295	2.374515474593026	2.0085526407874785	4.475260536706699	-0.4334400681927041	2.150007414242736	0.14870414579133098	740
800000	614521	2495.4479019641876	2.2884705542757553	2.377083842889495	2.0858729895490207	4.475275475813578	-0.32263354322136717	2.1042215037049856	0.14466807614831761	750
810001	621275	2526.847321987152	2.1310399320749283	2.3746512698177398	1.586634315589137	4.475799847238633	0.09185825227757433	2.2016929880844622	0.1503397883208191	761
820000	628018	2558.1503195762634	2.75407170263574	2.375857433018522	1.7104427261574948	4.475120318841125	-0.025753900840059425	2.1640039489915366	0.14688030879237182	770
830000	635026	2589.5442259311676	2.3429768161653297	2.34703770820569	1.7353227361605261	4.465809816882665	0.18401581391402352	2.1794563511547436	0.1468944265341554	780
840000	641849	2620.8548018932343	1.9047464479330642	2.322536924017788	1.6981025088193396	4.47497868592843	-0.0250963763324694	2.1445517034192996	0.14492714548330815	790
850000	648902	2652.24200963974	1.2320613629474844	0.28219865624863333	1.5582614951756935	4.475418779777651	-0.22915728171882951	2.206179418979837	0.1394775413340685	800
860000	655991	2683.6065113544464	1.3925944955831544	1.3258523660037396	1.6118503522300651	4.463925878413528	-0.2361398072287062	2.239543002083592	0.14031234801672984	810
870000	662982	2714.970511198044	1.7085844445466032	0.2740633059746281	2.022608556748355	4.475799854149952	0.10023910369584532	2.1633495949345067	0.13778161751487483	820
880000	670106	2746.359218120575	1.8670976371927446	1.3279950411367643	2.0205953236173237	4.475402520047024	-0.2246619640022788	2.0373207236808293	0.13980365427772196	830
890000	677291	2778.195183992386	1.5688299605740468	1.3238280542314609	1.900121836655576	4.4746246974106425	-0.4634768545711318	2.1093853326596714	0.13976099826029312	840
900000	684523	2809.5691328048706	1.2358127592115125	0.2778989971282014	1.55143401068226	4.474865391598894	-0.12362262093210946	2.1737542605364677	0.1431502999192601	850
910000	691688	2840.909762620926	1.9467301334047336	1.3272446131380937	1.9358683236615608	4.4752845285686	0.18789670431877623	2.1122440922562538	0.14376414024634332	860
920001	698984	2872.3415360450745	2.305676416631804	2.3739898861344955	1.8104240406105163	4.4750997045569045	-0.22318869763467064	2.12387836425071	0.14664404541087075	871
930001	706025	2903.7511353492737	2.365236055682881	2.3739712578702967	1.4156817694237496	4.475234973448506	0.18648687918719573	2.18566604366269	0.1492775446470944	881
940000	712900	2935.080045223236	2.300226388453903	2.375523763654132	1.8145182411453373	4.474670636590094	-0.4010780493527575	2.099886034500971	0.15402938366227814	890
950000	719550	2966.3334424495697	2.9858897035796894	2.3757523287768203	1.4422878418833927	4.475799860636425	0.18396104654131312	2.397782359649154	0.15016068880334485	900
960000	726565	2998.3188486099243	1.8859590677725617	2.323659270300406	1.7226557932981117	4.475091191282815	-0.12528172299641974	2.1899938546818944	0.14665596000619302	910
970000	733805	3029.9285848140717	1.908672765883262	1.2993203487046245	1.9701968142531303	4.475299206640334	-0.04662774524368814	2.2633449473377314	0.14726584520727967	920
980001	740882	3061.502102613449	1.186366531526951	0.27318153839664583	1.6046431462775537	4.475194850618012	-0.2722918572433766	2.144167876324106	0.14605789163608277	931
990000	747659	3092.0228147506714	1.8705747792966074	2.3502015389101176	1.4260903755058483	4.475234973448506	-0.1280192664455233	2.152426920058919	0.14243357702570988	940
1000000	754379	3122.8562548160553	1.405562247462215	1.2492037510089404	1.5865353799725979	4.474795503316319	-0.12541158484950568	2.162312539583697	0.13984583037293974	950
1010000	761223	3153.689842224121	2.1205331384436046	2.3751561198735196	1.2754478936939837	4.474637761566914	-0.1745342437596452	2.196144100526537	0.144925937199405	960
1020001	767852	3184.5832467079163	1.8866152235423828	1.3016243545338455	1.9909485919069474	4.4750050400940475	-0.04672898412051761	2.226419367507005	0.14138201759074168	971
1030000	774664	3215.595106601715	1.7247853228728818	1.3011755977265822	1.7292913697429235	4.475234973448506	0.18967551815395198	2.1219771617167815	0.14065500615281135	980
1040000	781714	3246.7270193099976	1.932749707236891	2.348312558180174	1.6747686132891917	4.475197100956418	0.18020266095869295	2.1920658559427335	0.14308692062316636	990
1050000	788622	3277.776875972748	1.2275413187762143	0.2758068609657737	1.851858798360856	4.475275475813578	-0.32375775714733473	2.1515500400772103	0.1468978008908133	1000
1060000	795415	3308.819484472275	1.4354531546105738	1.2971494672426414	1.5497817841486057	4.474590857327429	-0.03559028362578487	2.266234688785613	0.1436244835102132	1010
1070000	802321	3339.945402622223	2.259181232555582	2.357389479764715	2.329593306839988	4.475321478711994	-0.31496783109718035	2.2431813618439866	0.1401563636723316	1020
1080000	809100	3371.921834230423	1.20144492093581	0.22881862273723985	1.8742809627684869	4.475402520047024	-0.30989787869656843	2.106369533150979	0.14978520293412143	1030
1090000	815667	3403.0414159297943	1.6910618722289876	1.3007736741030356	1.775777499402374	4.475498550478209	-0.024724524186421886	2.2009264647998825	0.1491918059535026	1040
1100000	822246	3435.0237703323364	3.1608705415333804	3.4159688767135132	1.5840434727801167	4.475275475813578	-0.24013359010717777	2.2652261490847336	0.14483337776239397	1050
1110000	829023	3467.0350575447083	1.8579651499705756	1.2997446661588217	2.0197034617289917	4.475469570468174	-0.050115821673201416	2.22708242334754	0.14335429647435133	1060
1120000	836217	3498.5796053409576	2.046030950525253	2.350006181891092	1.7036437833386722	4.475139140936348	-0.3101353538117474	2.1488534044090377	0.14022440050163593	1070
1130001	843505	3530.176436185837	1.9273778035343518	2.324718500724972	1.6739726999367455	4.4754498522784525	0.18036096218447056	2.2314666569128514	0.13674567739280705	1081
1140000	850579	3561.6482651233673	2.1406136204570143	2.349570559627362	1.858694675379966	4.475139140936348	0.08908194684139795	2.2020474329765425	0.13593494665280847	1090
1150000	857754	3593.2481803894043	2.495650053947915	2.3758921350366533	1.9614740375907123	4.475037559555302	-0.1752241742065298	2.2925927013055203	0.1356279187116673	1100
1160000	864919	3624.7375972270966	2.130792719935509	2.3496417023234315	1.8694405899450264	4.475244175138471	0.09357744997803102	2.17621221195325	0.13491381578901993	1110
1170000	871911	3656.1795992851257	0.8553936372469167	0.2716990709985949	1.040191224052517	2.376794207575247	0.09899573184803417	2.263833194734678	0.13660441222575806	1120
1180000	878677	3687.7676951885223	2.7585704697655293	2.3740397567547364	1.7039598338598523	4.475383684877346	0.09799090490813248	2.2023411978490235	0.13712994118900085	1130
1190001	885663	3719.2853741645813	0.5806080366177649	0.2718270444085432	0.9483187285363212	2.3725935122159463	-0.22587231368008437	2.147862004761174	0.14313085902358502	1141
1200000	892401	3750.4542310237885	1.8501219293780897	1.302668560156012	2.0337432003628715	4.475418779777651	-0.22590295551383677	2.1987762412866676	0.14563604226666388	1150
1210000	898773	3781.5777790546417	2.2558991424845347	2.3511392518449172	1.8663433199635298	4.4750582008204525	-0.2262114756099568	2.266166590267995	0.1467248984585073	1160
1220000	905163	3812.6590337753296	2.795831019740526	2.3766705336148632	1.6556864839490772	4.475194850618012	0.27675365556210735	2.3174647752090722	0.1473067217394182	1170
1230001	911933	3843.8541588783264	2.0700037833443217	2.324159698205645	1.3147622639557404	4.4743955726929485	-0.32042090093983466	2.2411987552300032	0.1460527136972059	1181
1240000	918926	3875.077826023102	2.2628029464209525	2.374182585151649	2.1130465422851863	4.475139140936348	-0.12546521511564895	2.2497388390940922	0.1415160276927985	1190
1250000	926072	3906.327323436737	0.9806308452623403	0.27315372730614856	1.5557239918884462	4.475037559555302	-0.2270145433392004	2.255413548950196	0.13989502293507303	1200
1260001	933049	3937.5678622722626	2.3304915326929247	2.3481728003297286	2.0294540294180865	4.475260536706699	-0.12399372090815035	2.193582536996224	0.14100852308187456	1211
1270002	939754	3969.126817703247	1.5684096156465333	0.2767824789637183	2.1301835506470748	4.464500692238156	-0.3147027449404721	2.1186460659085253	0.14471822304138277	1221
1280000	946022	4000.203423023224	2.567643415435468	2.3471897066946155	1.8386150856832566	4.475234973448506	0.27389777669906545	2.279712089251159	0.14426838550825458	1230
1290000	952194	4031.164968729019	2.0408980417637252	2.348428459836583	1.9822322781439188	4.47535884151505	-0.3153829123428211	2.297659560205612	0.1466590462449834	1240
1300001	958257	4062.1351890563965	2.972484186875114	4.464838751773801	2.038650952964483	4.4754201974020145	-0.03501860647583789	2.217766058395222	0.1455343737379572	1251
1310000	964365	4093.0425248146057	1.840684088929453	1.3258240755693924	2.046392059121503	4.475234973448506	-0.22796427068915193	2.3647239614047955	0.1412893717669854	1260
1320000	970737	4124.070111513138	2.9534583973139084	4.464525925164844	2.070469166303837	4.4750230495799705	-0.22550710139355554	2.2689340417891417	0.13883938761043868	1270
1330000	977355	4155.155672550201	2.940849577984562	3.400166489041377	1.822872335644586	4.475469570468174	-0.12415480047745264	2.1068591633724822	0.1410563373542294	1280
1340001	983937	4186.287821292877	1.9350031537543306	1.2791411734866427	1.9331590184047451	4.474670636590094	0.18327785253736223	2.2147809118866126	0.1410004184184967	1291
1350001	990426	4217.34928894043	2.4796419581111304	2.3746450309769305	1.9787181187942289	4.475321478711994	-0.22574085272911024	2.2291605576333837	0.1392093584432097	1301
1360001	997107	4248.477099657059	2.1108412712905804	2.35061384028546	1.8962946072448268	4.475484519952254	-0.04713869310686684	2.2457357311117927	0.13751804991138913	1311
1370000	1003788	4279.7498254776	1.7174641059884028	2.3265216840085934	1.4340642924147224	4.474708945725024	0.09569580709765335	2.195005316076123	0.1431005528137293	1320
1380003	1010167	4310.905089378357	1.90268783548392	2.3749187447236064	1.719515484717738	4.47497868592843	-0.23743024643292474	2.320080898911941	0.1460930440757998	1331
1390000	1016196	4341.8872175216675	1.4729813127200804	1.2984095266166455	1.5125956461567964	4.474819775460288	-0.049319097746708195	2.281607996437892	0.13919354225030672	1340
1400000	1022370	4372.941640377045	2.502732130375116	2.375622691190598	1.9579302843284518	4.475321478711994	-0.2224392428826017	2.3271178332189777	0.1310244515079485	1350
1410001	1028824	4404.051387548447	2.059203645562703	2.348482332719355	1.9574789971231414	4.47482110381108	-0.22154683610388992	2.3650991215080603	0.13579844859436646	1361
1420001	1035015	4435.291133642197	0.9420589483136295	0.18356316795433628	1.5850835317426575	4.464880155925699	-0.2266100657002809	2.269820268365557	0.1322724780849516	1371
1430000	1041388	4466.511664390564	1.1966628412005014	0.2785032935867487	1.5952742563815117	4.474471433469989	-0.22644553289009192	2.204625937219895	0.12962902466127926	1380
1440000	1047924	4497.813658475876	2.075913893672778	2.324437012429004	1.9377798953376628	4.47497868592843	-0.42365698515508	2.159187397117443	0.12858059268237765	1390
1450001	1054573	4529.146649360657	2.119250270367498	2.348644181547286	1.8854085523229958	4.475383684877346	-0.1226521476591298	2.2003877259055593	0.13063197810814603	1401
1460004	1061247	4560.55362033844	1.8368445345920412	2.3460296476008393	1.7843286496388775	4.4754498522784525	-0.22077386578643363	2.282901477224546	0.1356786964766567	1411
1470000	1067750	4591.324383497238	2.5246482691055547	2.373573403135934	1.639246860712985	4.4752845285686	-0.2241792784546609	2.2897086124548744	0.13072528728432176	1420
1480000	1074499	4621.294803619385	0.16430623934809904	0.26920225690943533	0.17506987609038627	0.27734483036029267	-0.22529367220777988	2.294167631469716	0.12410239293040363	1430
1490001	1081502	4651.431448936462	1.208811419780469	0.27376940515552717	1.5776926870476433	4.474496245178794	-0.3166373595342217	2.218657122769152	0.12413498293528606	1441
1500000	1088328	4681.635749340057	2.5231717817683745	2.3743563525317617	1.9146079998855594	4.475275475813578	-0.23240432418541634	2.305378016045897	0.12217775266201467	1450
1510001	1094970	4712.433633327484	2.3394438064961816	2.3499150982860977	2.0076011699245666	4.475299206640334	0.09541061511504823	2.285721404229968	0.12306285449243054	1461
1520001	1101533	4743.1186945438385	0.9577188976908363	0.2734188477144888	1.577722346840959	4.474721073413399	-0.4264915014173716	2.1898066304152417	0.11833171919918935	1471
1530000	1108327	4773.859984636307	1.9541302642932399	1.3254079521401172	1.9277132280061036	4.474444040343592	0.27409704448616323	2.290866772511458	0.12217801308954951	1480
1540000	1115228	4804.646901607513	1.8650057323097209	1.3030425237011423	2.011174798622113	4.474765209112654	-0.17963379764737566	2.169437058863789	0.12362732828717798	1490
1550001	1122311	4835.473078966141	3.2010343291234107	4.469591811338277	1.7884687280598632	4.475799854149952	0.18465954378817825	2.2042884467940365	0.11801728861613398	1501
1560001	1129520	4867.0228536129	1.9201056072099032	2.351356957449148	1.6913179036750743	4.474670636590094	-0.02486085906365192	2.1536183548104293	0.12282455095579783	1511
1570004	1136513	4898.107625961304	1.4642116055834342	2.347002327858278	1.1688039172584563	2.3763773790678906	-0.0807964604905142	2.2385909636074492	0.1268936027409654	1521
1580000	1143124	4928.980669021606	1.921208141058785	2.3472459871932334	1.68486575446656	4.47482110381108	0.09532522212609246	2.2619244863482084	0.12843829128122164	1530
1590000	1149857	4959.918277025223	2.10982017462205	2.3746537465377724	1.6240270232359215	4.475321478711994	-0.22972687610052875	2.1982640034170045	0.12278084551511587	1540
1600001	1156828	4990.909630775452	1.4084962685972298	0.2334591109795982	1.8628897814078413	4.475383684877346	-0.3080337633739181	2.1571188567762234	0.11700361188392527	1551
1610001	1163890	5021.958204030991	2.2989752484622823	2.3749941886140435	1.8121278315811051	4.475469570468174	-0.12764283265005583	2.239955882208171	0.12022498941703377	1561
1620001	1170607	5052.855382442474	1.8928871568422012	1.3260334361851382	1.9927805969226189	4.47497868592843	-0.04780521921346763	2.1549106329983325	0.12179835123987971	1571
1630001	1177153	5083.760397434235	2.5243106094584067	2.3500323044521902	1.6308080501525237	4.475498550478209	-0.17428708738463403	2.168796664292439	0.12001907837218315	1581
1640001	1183597	5114.581592082977	2.071533626935823	1.299433373214489	2.1786423388887624	4.475418779777651	-0.22684047015312855	2.232966079912765	0.12332497739146629	1591
1650001	1190089	5145.456284761429	2.7283848805312383	3.4202784237210366	2.0224158401697	4.475383684877346	-0.32185671656739817	2.276205974482388	0.12501748721990572	1601
1660000	1196699	5176.785235881805	2.575273165292206	2.3757089657166737	1.5658638692695908	4.475469570468174	0.18217582158574142	2.2664432598952953	0.12943712763996193	1610
1670000	1203373	5207.913992643356	2.5201953338841143	2.3748997426077345	1.9127102961617604	4.475275475813578	-0.22154683610388992	2.1940113613741588	0.1233780881743861	1620
1680000	1210220	5238.846574544907	1.4510365527990798	0.2338269170719906	1.8400232020028089	4.475383684877346	-0.12257740023872632	2.177593769403303	0.12243782625654394	1630
1690000	1217044	5269.806280374527	2.128639001017713	1.3271179263636472	2.1161229214564026	4.465509971060467	-0.048193147130988885	2.3207316799804523	0.12445484995957536	1640
1700000	1223580	5300.622538805008	2.128586063294393	2.3756071139206734	1.250584383879624	4.4749436554007165	-0.0467600232866963	2.1909735388845655	0.12396956397452809	1650
1710000	1230380	5331.6842885017395	1.9781721479436527	2.3762351431458653	2.0521009452024823	4.47487753074434	-0.3191757462991087	2.1568695680657277	0.1229644891814398	1660
1720000	1237319	5362.885018348694	1.5252636589578126	0.27690835856618545	1.7761379046746013	4.475088111154023	0.18854297273590534	2.1063257206164487	0.12206291431226086	1670
1730000	1244422	5394.042546987534	1.7261045749779318	1.3249182248360736	1.7467000612751136	4.475402520047024	0.18053388576251095	2.1774607676518305	0.12052295995309462	1680
1740000	1251350	5425.1630046367645	2.098542900844997	2.348689039376561	1.9084677370180996	4.475120318841125	-0.025354437940112558	2.260826140112857	0.12100235242057883	1690
1750000	1257884	5456.149109125137	2.0769419930039046	2.35112071807455	1.9353806274586653	4.475799838122688	-0.17878989271360163	2.2432814534642747	0.12078061730451595	1700
1760000	1264501	5487.376345396042	1.4394778990366377	0.27647025169860084	1.8438121536365824	4.475275475813578	-0.2277095805574165	2.3260355321733033	0.12186385864490717	1710
1770001	1271120	5518.434559106827	3.1805782786956427	4.465176731748958	1.8228290214548677	4.475234973448506	0.09696820052728972	2.2005607720794154	0.12501124651791265	1721
1780001	1277829	5549.489682435989	3.0045840320527	2.3768563159809872	1.4152749710134311	4.475143775056189	0.2784531638961101	2.248227902278158	0.12692272966171247	1731
1790001	1284597	5580.56046128273	2.3047867868350203	2.374092585441483	2.292144839905617	4.475402520047024	-0.2552518071178828	2.237310320179672	0.12698763117412235	1741
1800000	1291450	5611.62820482254	2.3150366556392927	2.3508704368473365	1.7881065677438368	4.475383684877346	-0.23087558133080752	2.15996994889189	0.1306710505761932	1750
1810000	1298338	5642.688771247864	2.936025888095719	3.4259867483279383	1.825338881600471	4.474988811961013	-0.1272938072000162	2.216744289695954	0.13397625674868777	1760
1820000	1304826	5673.7195744514465	2.106421729672268	2.325541042224847	1.892587291149428	4.475498550478209	-0.024755824861528948	2.3539761909086567	0.1309661804313043	1770
1830000	1311114	5704.644508600235	0.9930253803401963	0.27393575773143936	1.5458227409241805	4.475007029982472	-0.429767983541461	2.355167767149826	0.130539861879091	1780
1840000	1317663	5735.69132566452	0.9595703423014457	0.22426810054876564	1.5694237820695345	4.47497868592843	-0.22587231368008437	2.3098874465814156	0.12752831745125548	1790
1850004	1324291	5767.47466635704	1.696958006467945	2.2972213559666956	1.4403032417221984	4.474670636590094	0.17849267406368133	2.208299833957402	0.13230611639067538	1801
1860002	1331087	5799.005469799042	2.770918631994072	3.424202150542598	1.9582426713932146	4.475418779777651	0.17843993750604678	2.175013547849234	0.13313822769724093	1811
1870000	1338194	5830.170159578323	2.3540279940360644	2.3501902659172185	1.3983034503210152	4.475194850618012	0.27425914727088974	2.172215292575326	0.13816327177163573	1820
1880000	1344849	5861.255877017975	1.424984081579576	1.2987804689733138	1.5646270303162	4.475197100956418	-0.22344336246370194	2.2830080477803603	0.14232564558331773	1830
1890001	1351280	5892.276588916779	3.1752011615760694	3.425754422706957	1.5425970580590374	4.475469570468174	-0.02501118803898737	2.2613449585704686	0.13503825830156269	1841
1900001	1357961	5923.38508105278	2.724488575252824	4.474417194155508	2.2612967069605956	4.475418779777651	-0.024959605195971013	2.237041875930018	0.1361254879117695	1851
1910000	1364729	5954.449711799622	1.9237747701361498	1.3251816237510765	1.9600106635285213	4.4754201974020145	-0.02450144952179122	2.3253412130603976	0.13567132857322547	1860
1920002	1371497	5985.573604106903	1.6666291389329442	2.347230931764044	1.5042343557942677	4.475143775056189	-0.12369731646650409	2.2048345593692	0.13528446044019082	1871
1930003	1378367	6016.701236248016	1.8139792869121076	1.3021398597142166	2.0598077139228863	4.475275475813578	-0.2276194884747807	2.1980031220817877	0.13323636479203047	1881
1940000	1385265	6047.743442296982	1.2755654417169886	0.2731384081568031	1.8170323901233327	4.474865391598894	-0.02451548004774526	2.184368946709737	0.13832723024319596	1890
1950000	1392099	6078.879236459732	3.617897501375914	4.4694701441191835	1.495123872302782	4.47520125581837	0.17873909687476425	2.125317269100297	0.13691575447588653	1900
1960002	1398981	6110.417716264725	1.4529012074973935	1.325721853830866	1.555257087254853	4.4749436554007165	-0.2266100657002809	2.1125741492048036	0.1388701235346049	1911
1970001	1405679	6141.391305685043	1.9284188893361502	1.3276117688743008	1.9540123012933333	4.475799860636425	0.18153992377070766	2.248146524572934	0.13579735690871314	1921
1980001	1412505	6172.478456020355	2.4868425795939437	2.3729538762162004	1.969695517377345	4.4754201974020145	-0.31241422309611455	2.179175031132274	0.13193469316631573	1931
1990000	1419238	6203.509740829468	2.5747595727278147	2.350702605910576	1.8381823212779138	4.47535884151505	0.27169813478992927	2.25284282470778	0.12883044716340136	1940
2000000	1426065	6234.671741247177	1.8498410002999233	1.2521698528700473	2.012714009748606	4.465070691468931	-0.12298739976488049	2.255147999759698	0.12934812974149465	1950
2010000	1432862	6265.76514339447	2.5143013925728344	3.4199420205322166	2.1727534548259673	4.475148122589397	-0.2249101911602047	2.2097183777616	0.1337291988258558	1960
2020001	1439602	6296.799425840378	3.387882522824685	4.465004532453299	1.5593204407540167	4.475498550478209	-0.025096923742231592	2.208572165119349	0.12991123123130127	1971
2030000	1446443	6327.90815114975	2.092612999694558	2.3254442448621564	1.6161031811234718	4.474724235263614	-0.04946157719799663	2.2655686689180925	0.1365947467873706	1980
2040001	1452936	6358.952405929565	2.278729773194743	2.3515467583941523	2.092315704582325	4.4752845285686	-0.30887339302157696	2.337784475428632	0.13729693873702747	1991
2050000	1459137	6390.338721752167	2.2779040934333046	2.3712701134053775	2.3130782749144942	4.474769057137199	-0.025310549533528952	2.187973899955911	0.14007525880204547	2000
2060000	1465400	6421.343104600906	1.6889509617972003	1.2785730939419342	1.7617229300857693	4.474510044764641	-0.04728652358953928	2.205452795251632	0.1329342984059222	2010
2070000	1472141	6452.452055931091	2.5726277585309654	3.4145096916385005	2.0946273292995934	4.475799847238633	0.18604243807562104	2.364112353415927	0.13057802834601429	2020
2080000	1479058	6483.5659511089325	1.6708284720911522	1.2993230849651793	1.7954917978030172	4.475009978759977	-0.02485622494381056	2.3650340585477925	0.13248331430866916	2030
2090000	1485657	6514.56471991539	1.228760927001873	0.27817044762506005	1.560071152091004	4.465012455573931	-0.22435502950142708	2.1227100287563467	0.13695388069587633	2040
2100000	1491949	6545.494911193848	2.7539937825329073	3.420380294103255	1.9877295787738278	4.475319692617217	-0.1226521476591298	2.291181801262684	0.1337348763526783	2050
2110001	1498189	6576.476482152939	1.6700191605538837	0.2764952883162239	2.0516556265141737	4.465568880894714	-0.12339260644003353	2.288742947980062	0.13286976897204247	2061
2120000	1504510	6607.26057767868	1.1604721827666993	0.2253826228709993	1.8947567649897197	4.465543381778805	-0.23325005380670466	2.3335434198765284	0.13488551843622	2070
2130000	1510742	6637.995839595795	2.0869099423878175	2.349373689057318	1.9259757828547368	4.475498550478209	-0.12524813686096958	2.1964290474842727	0.1394916199018514	2080
2140000	1516887	6668.889838218689	1.5782827709555562	2.3222436153744628	1.6044762749991601	4.475024888394105	-0.4264915014173716	2.2979535009790504	0.1363353048467602	2090
2150000	1523297	6699.751956701279	2.538322894111446	2.375683351324031	1.5936880549271868	4.475469570468174	0.014744538058570511	2.293727614974851	0.13120137336917065	2100
2160000	1529888	6730.633232831955	1.6801937162021359	1.3029946816714497	1.7868517566129811	4.4751729597262555	-0.22574085272911024	2.243953015390521	0.1273387413228144	2110
2170003	1536399	6761.506716012955	1.2186966372266772	0.27754544232708955	1.5651473648126382	4.475402520047024	-0.052268944754838446	2.3655172423265576	0.1289104387158563	2121
2180000	1542764	6792.237206935883	1.4666314571348078	0.277910028804225	1.8196316967542658	4.475139140936348	-0.04806374126967733	2.2582214880967326	0.12478269387693594	2130
2190001	1548977	6822.988463640213	2.668188611139289	4.464573317627363	2.3312697179996738	4.475275475813578	-0.17207887745420247	2.4161995914931222	0.1274996976324103	2141
2200000	1555158	6853.654591321945	2.1268140072241	2.3498473926890484	1.5838409700801739	4.475139140936348	0.10092202171502351	2.262348705497155	0.12579415098982533	2150
2210000	1561548	6884.38409113884	1.3105003353028164	1.3044231547824345	1.1107838281575786	2.37489342964215	0.1870057496021097	2.2540692084655496	0.12498524107415751	2160
2220000	1568032	6915.1384065151215	1.4930381540173887	0.27560590276135843	1.8063120757589772	4.475383684877346	-0.04660331713430774	2.327095611709719	0.11891536018550103	2170
2230000	1574686	6945.995473146439	1.8764011706942285	2.3019398844706966	1.7235489719018826	4.475234973448506	-0.22447619261592516	2.304424476832492	0.12064753704361186	2180
2240002	1581375	6978.01918721199	2.3127198107282743	2.3732619439690232	1.7826606510521765	4.47490362366753	-0.04727157436363523	2.246070608415561	0.11575666222216778	2191
2250000	1588136	7008.911463260651	1.4157991173158784	1.3013366385577763	1.5776424796408002	4.474795503316319	-0.2363188126591054	2.296867517536251	0.12041303306677473	2200
2260000	1594747	7040.572978019714	2.3547665276678984	2.3755204545708324	1.7203988148717142	4.4750997045569045	0.17837156874802285	2.273999988210304	0.11839875135090909	2210
2270000	1601211	7071.4127061367035	1.4970325445321717	2.322661578088036	1.0923551750246958	2.376496033201671	0.09587050534035682	2.2918416470944343	0.11851809592380169	2220
2280001	1607601	7102.195770978928	1.3196738153928087	0.27691710127941904	1.7815793112174165	4.475148122589397	0.27059040288177283	2.2790999446432236	0.11834372443683483	2231
2290001	1613926	7132.970694303513	2.928435914452679	3.420618622403698	1.8433773961602202	4.474981740107536	-0.31987173195941204	2.238547963843673	0.11944383347855239	2241
2300001	1620592	7163.902746677399	1.8767135771793773	1.3264276869917688	2.0098568546247497	4.475088111154023	-0.12369731646650409	2.2862571262204634	0.12493528496269943	2251
2310000	1627458	7194.780349731445	2.3603257572767053	2.3739996232039866	1.7280456434465046	4.475383684877346	0.18078662258918976	2.1666118513445345	0.12077824383679234	2260
2320001	1634548	7225.730276823044	2.3697339552770678	2.374216238524934	1.4005455358045236	4.475498550478209	0.27066832198870355	2.2977539490725998	0.12512486416718846	2271
2330000	1641868	7256.800173044205	1.866516262859186	1.327122053576393	2.021146607277954	4.475498550478209	-0.22544664634974526	2.2660457342705618	0.12068609521020279	2280
2340001	1648930	7288.076053857803	1.2310120548213728	0.2739676949705782	1.8357150828179485	4.4654895600463025	-0.23515601128423494	2.262705816782365	0.12343954090897483	2291
2350000	1655925	7319.162241458893	2.7858913387829563	2.374873133173982	1.6715192279132378	4.475234973448506	0.18589501243625134	2.1970058560767822	0.1262267369940007	2300
2360001	1662810	7350.302559375763	1.5992311448002297	1.257718053357849	1.8565904616303777	4.475169039904509	-0.17483360470127632	2.267851843548833	0.1285335075318689	2311
2370000	1669625	7381.3999972343445	1.6393185109062416	1.3021578439937012	1.8138169216487627	4.474973208379827	-0.1757111378688197	2.302240347142198	0.12927075917060557	2320
2380000	1676620	7412.557401895523	2.7508702144278963	2.376081627894991	1.7260531777046797	4.475383684877346	-0.025459859802152447	2.271528899216937	0.12969860651731227	2330
2390000	1684058	7443.790609359741	1.483783447189574	1.2968383055092265	1.5022440802089096	4.475799854149952	-0.025301064506379606	2.24697962339842	0.12815660656339178	2340
2400001	1691437	7475.038989543915	2.5320228746298654	2.350110397598587	1.8955519328514678	4.475194850618012	-0.1262084608306633	2.2482338403176794	0.13202186219436093	2351
2410000	1698840	7508.253583908081	1.8063315097417225	1.3016923295826728	2.0761510968805137	4.475088111154023	-0.3071861565335973	2.1681678755580993	0.134787670527888	2360
2420000	1706266	7539.31255698204	1.9321320783204392	2.3485822453124827	1.6763447424583937	4.475799860636425	0.10079291825702305	2.157366375893475	0.130026889295159	2370
2430000	1713761	7572.881456613541	2.7601276599478513	3.4250832943372087	1.9757968329814604	4.475319692617217	-0.02532212886952533	2.219199859188989	0.13073160427227656	2380
2440000	1721237	7604.175730466843	2.3542086123194497	2.372581067862403	1.7366920223733633	4.475469570468174	0.1805453828916634	2.143990849589886	0.13105167461062156	2390
2450002	1728565	7635.366542816162	1.6656834122287105	1.3016833016553084	1.7960923430804263	4.475469570468174	-0.12339260644003353	2.277769991851079	0.1323030950888232	2401
2460000	1735811	7666.519778251648	1.420179901680801	0.2769882321092966	1.8650572516941908	4.475418779777651	-0.31409671457340316	2.1622894505399572	0.13172481077495587	2410
2470001	1742833	7697.62264752388	1.7662925409154715	2.3222556123737013	1.8552158943268577	4.474758307833867	-0.4256718524126157	2.184643771913775	0.12912057191868534	2421
2480000	1749788	7728.63868522644	2.3283698767024457	2.324477259965383	1.7508728312723367	4.475383684877346	0.18279854312417287	2.2655839399039497	0.13190824296304327	2430
2490000	1756719	7759.696092128754	2.321136416703693	2.3523650453936336	2.0408930907092286	4.4750230495799705	-0.12439840579437655	2.2183298115002827	0.12982145084629262	2440
2500000	1763472	7790.750768184662	2.359251041127704	2.349850207189693	1.3980597645007944	4.475799854149952	0.27479016964848835	2.288539949465425	0.13189569351295635	2450
2510000	1770188	7821.595166444778	1.4601121297740265	1.277027347475272	1.5243080275410537	4.474637761566914	-0.23510104113114363	2.4200476134874918	0.13546709766554166	2460
